saverest,areasymbol,areaname,musym,hydgrp,kwfact,albedodry_r,restrictiondepthr,partdensity,compname,texdesc,hzdepb_r,dbovendry_r,claytotal_r,silttotal_r,sandtotal_r,fragvol,sandvf_r,caco3_r,ksat_r,wthirdbar_r,wfifteenbar_r,om_r,ph1to1h2o_r,comppct_r
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.37,0.29,94,2.65,Blount,Silt loam,23,1.5,24,54,22,3,6,0,9.17,30,17,2.5,6.4,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,C/D,.24,0.17,>200,2.65,Pewamo,Silty clay loam,28,1.66,35,50,15,2,5,0,9.17,35,26,5,6.4,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.28,0.3,86,2.65,Glynwood,Clay,74,1.82,42,36,22,5,7,0,0.92,32,24,1,6.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.32,0.29,94,2.65,Blount,Silty clay,81,1.8,42,42,16,4,5,0,0.92,32,24,1,6.5,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.32,0.3,86,2.65,Glynwood,Clay loam,86,2.02,36,40,24,8,7,12,0.92,27,24,0.5,7.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,C/D,.28,0.17,>200,2.65,Pewamo,Silty clay,86,1.83,42,42,16,4,4,0,2.82,31,24,1.25,6.4,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.37,0.29,94,2.65,Blount,Clay loam,94,2,35,40,25,6,7,12,0.92,28,25,0.25,7.6,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,C/D,.28,0.17,>200,2.65,Pewamo,Clay,145,1.83,42,38,20,4,5,0,2.82,33,24,1,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.32,0.3,86,2.65,Glynwood,Clay loam,200,2.09,36,39,25,8,7,26,0.74,24,21,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,D,.37,0.29,94,2.65,Blount,Clay loam,200,2.05,33,45,22,7,6,24,0.74,24,21,0.25,8,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B1,C/D,.32,0.17,>200,2.65,Pewamo,Clay loam,200,1.9,33,44,23,7,6,23,2.82,33,22,0.5,7.9,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.37,0.3,74,2.65,Glynwood,Silt loam,18,1.58,26,52,22,3,6,0,2.82,29,15,1.75,6.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.37,0.29,94,2.65,Blount,Silt loam,25,1.5,24,54,22,3,6,0,9.17,30,17,2,6.4,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,C/D,.24,0.17,>200,2.65,Pewamo,Silty clay loam,33,1.66,35,50,15,2,5,0,9.17,35,26,5,6.4,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.28,0.3,74,2.65,Glynwood,Clay,64,1.82,42,36,22,5,7,0,0.92,32,24,1,6.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.32,0.3,74,2.65,Glynwood,Clay loam,74,2.02,36,40,24,8,7,12,0.92,27,24,0.5,7.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.32,0.29,94,2.65,Blount,Silty clay,81,1.8,42,42,16,4,5,0,0.92,30,22,0.5,6.5,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,C/D,.28,0.17,>200,2.65,Pewamo,Silty clay,86,1.83,42,42,16,4,4,0,2.82,31,24,1.25,6.4,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.37,0.29,94,2.65,Blount,Clay loam,94,2,35,40,25,6,7,12,0.92,25,23,0.25,7.6,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,C/D,.28,0.17,>200,2.65,Pewamo,Clay,145,1.83,42,38,20,4,5,0,2.82,33,24,1,7,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.37,0.29,94,2.65,Blount,Clay loam,200,2.05,33,45,22,7,6,24,0.74,22,20,0.25,8,9
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,D,.32,0.3,74,2.65,Glynwood,Clay loam,200,2.09,36,39,25,8,7,26,0.74,24,21,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg1B2,C/D,.32,0.17,>200,2.65,Pewamo,Clay loam,200,1.9,33,44,23,7,6,23,2.82,33,22,0.5,7.9,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.37,0.37,74,,Glynwood,Clay loam,18,1.52,30,45,25,5,5,0,2.82,32.2,20.6,1.5,6.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.37,0.3,91,,Blount,Silt loam,23,1.5,25,51,24,4,8,0,9.17,30.2,16.8,2,6.2,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,C/D,.24,0.23,>200,,Pewamo,Silty clay loam,25,1.66,35,50,15,4,5,0,9.17,34.6,24.5,5,6.7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.28,0.37,74,,Glynwood,Clay,61,1.82,42,36,22,5,6,0,0.92,32,24.3,0.75,6.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.32,0.37,74,,Glynwood,Clay loam,74,2.09,36,40,24,8,7,12,0.92,25.6,23.6,0.5,7.5,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.32,0.3,91,,Blount,Silty clay,76,1.78,42,42,16,7,7,0,0.92,29.6,22.1,0.5,5.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,C/D,.28,0.23,>200,,Pewamo,Silty clay,86,1.83,42.5,41.5,16,4,4,0,2.82,31.2,24.3,1.25,6.5,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.32,0.3,91,,Blount,Clay loam,91,2.09,36,40,24,5,6,13,0.92,24.7,23.1,0.25,7.3,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,C/D,.24,0.23,>200,,Pewamo,Clay,145,1.84,42.5,37.5,20,4,5,0,2.82,32.4,23.7,1.25,7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.32,0.37,74,,Glynwood,Clay loam,203,2.1,36,39,25,8,7,29,0.74,27.5,21.7,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,C/D,.32,0.23,>200,,Pewamo,Clay loam,203,1.91,33,44,23,7,6,23,2.82,31.7,21.6,0.5,7.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C2,D,.37,0.3,91,,Blount,Clay loam,203,2.07,34,40,26,5,7,29,0.74,21.9,19.7,0.25,7.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.32,0.44,64,,Glynwood,Clay loam,15,1.66,33,42,25,7,5,0,2.82,32.2,20.6,1,6.7,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.37,0.3,91,,Blount,Silt loam,23,1.5,25,51,24,4,8,0,9.17,30.2,16.8,2,6.2,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,C/D,.24,0.23,>200,,Pewamo,Silty clay loam,25,1.66,35,50,15,4,5,0,9.17,34.6,24.5,5,6.7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.28,0.44,64,,Glynwood,Clay,51,1.82,42,36,22,5,6,0,0.92,32,24.3,0.75,5.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.32,0.44,64,,Glynwood,Clay loam,64,2.09,36,40,24,8,7,15,0.92,25.6,23.6,0.5,7.5,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.32,0.3,91,,Blount,Silty clay,76,1.78,42,42,16,4,7,0,0.92,29.6,22.1,0.5,5.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,C/D,.28,0.23,>200,,Pewamo,Silty clay,86,1.83,42.5,41.5,16,4,4,0,2.82,31.2,24.3,1.25,6.5,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.32,0.3,91,,Blount,Clay loam,91,2.09,36,40,24,5,6,13,0.92,24.7,23.1,0.25,7.3,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,C/D,.24,0.23,>200,,Pewamo,Clay,145,1.84,42.5,37.5,20,4,5,0,2.82,32.4,23.7,1.25,7,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.32,0.44,64,,Glynwood,Clay loam,203,2.1,36,39,25,8,7,29,0.74,27.5,21.7,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,D,.37,0.3,91,,Blount,Clay loam,203,2.07,34,40,26,5,7,29,0.74,21.9,19.7,0.25,7.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gwg5C3,C/D,.32,0.23,>200,,Pewamo,Clay loam,203,1.91,33,44,23,7,6,23,2.82,31.7,21.6,0.5,7.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.43,0.48,48,2.68,Mississinewa,Clay loam,17,1.62,30,45,25,2,7,1,2.82,32.3,19.5,0.75,7,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.43,0.3,74,2.66,Glynwood,Silt loam,20,1.62,24,53,23,3,7,0,2.82,30,16.3,1.75,6.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.43,0.29,94,2.65,Blount,Silt loam,25,1.58,23,55,22,2,6,0,9.17,30.1,16.2,2,6.4,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,C/D,.24,0.17,>200,2.61,Pewamo,Silty clay loam,33,1.66,35,50,15,2,5,0,9.17,35.6,21,5,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.37,0.48,48,2.71,Mississinewa,Clay loam,41,1.69,38,41,21,5,6,3,2.82,34.1,24.2,0.25,7.4,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.37,0.48,48,2.7,Mississinewa,Clay loam,48,1.77,35,40,25,8,7,15,2.82,32.6,22.4,0.25,7.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.28,0.3,74,2.7,Glynwood,Clay,61,1.84,42,36,22,5,7,0,0.92,31.9,23.4,1,6.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.32,0.3,74,2.7,Glynwood,Clay loam,74,1.89,36,40,24,8,7,12,0.92,30.4,24.3,0.5,7.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.32,0.29,94,2.7,Blount,Silty clay,81,1.8,42,42,16,4,5,0,0.92,30.9,23.7,1,6.5,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,C/D,.28,0.17,>200,2.67,Pewamo,Silty clay,86,1.84,42,42,16,4,4,0,2.82,30.9,22,1.25,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.37,0.29,94,2.7,Blount,Clay loam,94,2,35,40,25,6,7,12,0.92,28.5,22,0.25,7.6,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,C/D,.28,0.17,>200,2.68,Pewamo,Clay,145,1.84,42,38,20,4,5,0,2.82,32.8,23.5,1,7,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.32,0.3,74,2.71,Glynwood,Clay loam,200,2.05,36,39,25,7,7,26,0.74,26.6,22,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.43,0.48,48,2.71,Mississinewa,Clay loam,200,1.88,31,43,26,7,7,30,0.216,28.5,22.2,0.25,8.1,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,C/D,.32,0.17,>200,2.69,Pewamo,Clay loam,200,1.83,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gye1B2,D,.37,0.29,94,2.71,Blount,Clay loam,200,2.06,33,45,22,7,6,24,0.74,25.7,23,0.25,8,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.43,0.48,48,2.68,Mississinewa,Clay loam,17,1.62,30,45,25,2,7,1,2.82,32.3,19.5,0.75,7,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.43,0.3,74,2.66,Glynwood,Silt loam,20,1.62,26,51,23,3,7,0,2.82,30,16.3,1.75,6.4,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.37,0.29,94,2.65,Blount,Silt loam,25,1.58,25,53,22,2,6,0,9.17,30.1,16.2,2,6.4,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,C/D,.24,0.17,>200,2.61,Pewamo,Silty clay loam,33,1.66,35,50,15,2,5,0,9.17,35.6,21,5,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.32,0.48,48,2.71,Mississinewa,Clay,41,1.69,43,36,21,5,6,3,2.82,34.1,24.2,0.25,7.4,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.37,0.48,48,2.7,Mississinewa,Clay loam,48,1.77,35,40,25,8,7,15,2.82,32.6,22.4,0.25,7.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.28,0.3,74,2.7,Glynwood,Clay,61,1.84,42,36,22,5,7,0,0.92,31.9,23.4,1,6.2,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.32,0.3,74,2.7,Glynwood,Clay loam,74,1.89,36,40,24,8,7,12,0.92,30.4,24.3,0.5,7.3,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.32,0.29,94,2.7,Blount,Silty clay,81,1.8,42,42,16,4,5,0,0.92,30.9,23.7,1,6.5,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,C/D,.28,0.17,>200,2.67,Pewamo,Silty clay,86,1.84,42,42,16,4,4,0,2.82,30.9,22,1.25,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.37,0.29,94,2.7,Blount,Clay loam,94,2,35,40,25,6,7,12,0.92,28.5,22,0.25,7.6,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,C/D,.28,0.17,>200,2.68,Pewamo,Clay,145,1.84,42,38,20,4,5,0,2.82,32.8,23.5,1,7,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.43,0.48,48,2.71,Mississinewa,Clay loam,200,1.88,31,43,26,7,7,30,0.216,28.5,22.2,0.25,8.1,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.32,0.3,74,2.71,Glynwood,Clay loam,200,2.05,36,39,25,7,7,26,0.74,26.6,22,0.25,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,C/D,.32,0.17,>200,2.69,Pewamo,Clay loam,200,1.83,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Gyg1B2,D,.37,0.29,94,2.71,Blount,Clay loam,200,2.06,33,45,22,7,6,24,0.74,25.7,23,0.25,8,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,D,.37,0.3,94,2.65,Blount,Loam,23,1.57,23,45,32,3,9,0,9.2,30,16.2,2.5,6.4,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C,.32,0.3,102,2.63,Rawson,Loam,25,1.53,18,40,42,8,11,0,9.17,26.6,12.8,2.5,6.2,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.32,0.37,132,2.63,Haskins,Loam,25,1.46,16,40,44,4,12,0,9.17,26.6,11.8,2.5,6.5,82
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.24,0.17,>200,2.61,Pewamo,Silty clay loam,28,1.46,35,50,15,4,5,0,9.17,33.6,22.6,5,6.4,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,D,.32,0.3,94,2.7,Blount,Silty clay,76,1.75,42,42,16,4,5,0,0.92,30.9,23.7,1,6.5,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.28,0.17,>200,2.67,Pewamo,Silty clay,86,1.84,42,42,16,4,4,0,2.82,31.1,24,1.25,6.4,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C,.28,0.3,102,2.66,Rawson,Loam,89,1.65,25,30,45,10,10,0,9.17,27.6,14.7,0.75,6.2,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.24,0.37,132,2.67,Haskins,Clay loam,91,1.75,28,27,45,7,5,0,7.76,30.6,18.5,0.75,6.2,82
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,D,.32,0.3,94,2.7,Blount,Clay loam,94,1.94,35,40,25,6,7,12,0.92,28.5,25.7,0.5,7.6,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C,.37,0.3,102,2.69,Rawson,Silty clay loam,102,1.7,38,43,19,7,6,10,2.82,32.3,21.2,0.25,7.5,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.37,0.37,132,2.69,Haskins,Clay loam,132,2.01,35,40,25,6,7,12,0.92,28.5,25.4,0.25,7,82
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.24,0.17,>200,2.67,Pewamo,Clay,145,1.84,42,38,20,4,5,0,2.82,33,24,1.25,7,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.37,0.37,132,2.69,Haskins,Clay loam,200,2,33,39,28,6,8,24,0.74,28.5,23.9,0.25,7.8,82
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,D,.37,0.3,94,2.71,Blount,Clay loam,200,1.96,33,45,22,7,6,24,0.74,26.6,24.4,0.25,8,6
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C,.37,0.3,102,2.69,Rawson,Clay loam,200,1.87,32,46,22,7,7,25,0.74,31.6,21.7,0.25,7.9,4
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnA,C/D,.32,0.17,>200,2.69,Pewamo,Clay loam,200,1.83,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.32,0.29,132,2.63,Haskins,Loam,21,1.46,16,40,44,4,12,0,9.17,26.4,11.5,2.25,6.5,80
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,D,.37,0.3,94,2.65,Blount,Loam,23,1.57,23,45,32,3,9,0,9.2,29.8,15.8,2.25,6.4,10
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C,.32,0.3,102,2.64,Rawson,Loam,25,1.52,18,40,42,8,11,0,9.17,25.8,11.7,1.75,6.2,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.24,0.17,>200,2.61,Pewamo,Silty clay loam,28,1.46,35,50,15,4,5,0,9.17,33.6,22.6,5,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,D,.32,0.3,94,2.7,Blount,Silty clay,76,1.75,42,42,16,4,5,0,0.92,30.9,23.7,1,6.5,10
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.28,0.17,>200,2.67,Pewamo,Silty clay,86,1.84,42,42,16,4,4,0,2.82,31.1,24,1.25,6.4,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C,.28,0.3,102,2.66,Rawson,Loam,89,1.62,25,30,45,10,10,0,9.17,27.5,14.5,0.75,6.2,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.24,0.29,132,2.67,Haskins,Clay loam,90,1.75,28,27,45,7,5,0,7.76,30.6,18.5,0.75,6.2,80
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,D,.32,0.3,94,2.7,Blount,Clay loam,94,1.94,35,40,25,6,7,12,0.92,28.5,25.7,0.5,7.6,10
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C,.37,0.3,102,2.69,Rawson,Silty clay loam,102,1.91,38,43,19,7,6,10,2.82,33.7,23.8,0.25,7.5,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.37,0.29,132,2.69,Haskins,Clay loam,132,2.01,35,40,25,6,7,12,0.92,28.5,25.4,0.25,7,80
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.24,0.17,>200,2.67,Pewamo,Clay,145,1.84,42,38,20,4,5,0,2.82,33,24,1.25,7,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C,.37,0.3,102,2.69,Rawson,Clay loam,200,2.04,32,46,22,7,7,25,0.74,26.6,23.7,0.25,7.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,D,.37,0.3,94,2.71,Blount,Clay loam,200,1.96,33,45,22,7,6,24,0.74,26.6,24.4,0.25,8,10
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.37,0.29,132,2.69,Haskins,Clay loam,200,2,33,39,28,6,8,24,0.74,28.5,23.9,0.25,7.8,80
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",HnB,C/D,.32,0.17,>200,2.69,Pewamo,Clay loam,200,1.83,33,44,23,7,6,23,2.82,32.4,22.1,0.5,7.9,3
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",McA,D,.37,0.37,>200,,McGary,Silty clay loam,23,1.71,34,47.9,18.1,,11.1,0,2.82,34.9,23.6,2.5,6.5,95
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",McA,D,.37,0.37,>200,,McGary,Silty clay,104,2.05,42.5,49.8,7.7,,3.7,3,0.71,30.3,21.4,0.25,6.7,95
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",McA,D,.32,0.37,>200,,McGary,Stratified silty clay loam to clay,165,1.99,42.5,42.5,15,,1,20,0.71,33.2,20.5,0.1,8.2,95
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",McB,D,.37,0.37,>200,,McGary,Silty clay loam,23,1.71,34,47.9,18.1,,11.1,0,2.82,34.9,23.6,2.5,6.5,95
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",McB,D,.37,0.37,>200,,McGary,Silty clay,104,2.05,42.5,49.8,7.7,,3.7,3,0.71,30.3,21.4,0.25,6.7,95
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",McB,D,.32,0.37,>200,,McGary,Stratified silty clay loam to clay,165,1.99,42.5,42.5,15,,1,15,0.71,33.2,20.5,0.1,8.2,95
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mf,B/D,.20,0.09,>200,,Millgrove,Clay loam,28,1.66,29.5,36.9,33.6,5,10.1,0,9.17,34.6,24.3,5.5,6.5,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mf,B/D,.32,0.09,>200,,Millgrove,Clay loam,99,1.81,27,37.8,35.2,8,10.5,3,9.17,30.8,18.1,0.75,7,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mf,B/D,.15,0.09,>200,,Millgrove,Gravelly sandy loam,152,1.62,11.5,22.8,65.7,28,11.7,17,28.23,13.6,6.3,0.75,7.9,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mg,B/D,.24,0.23,>200,,Millgrove,Silty clay loam,23,1.66,33.5,47.8,18.7,5,11.3,0,9.17,35.3,25.6,5.5,6.5,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mg,B/D,.24,0.23,>200,,Millgrove,Sandy clay loam,112,1.78,27,23,50,8,10.1,0,9.17,24.8,17.8,0.75,7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mg,B/D,.15,0.23,>200,,Millgrove,Gravelly sandy loam,152,1.52,11.5,23.2,65.3,28,11.6,18,28.23,13.4,6,0.75,7.9,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mh,C/D,.32,0.23,64,,Millsdale,Silty clay loam,25,1.6,31,49,20,5,12.2,0,9.17,34.2,23.5,5.5,6.7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mh,C/D,.24,0.23,64,,Millsdale,Clay loam,64,1.92,39,31,30,8,8.4,5,2.82,34.7,25.4,1.25,7,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mh,C/D,,0.23,64,,Millsdale,Weathered bedrock,69,,,,,,,,2.33,,,,,100
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,B/D,.32,0.16,>200,,Wallkill,Silt loam,20,1.34,18,54,28,5,10,0,9.17,31.5,18.5,8,6.6,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,D,.37,0.3,91,,Blount,Silt loam,23,1.5,25,51,24,4,8,0,9.17,30.2,16.8,2,6.2,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Silty clay loam,25,1.8,38,55,7,,2.5,0,2.82,37.9,29.8,3.5,6.7,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,B/D,.43,0.16,>200,,Wallkill,Silt loam,51,1.36,22,52,26,0,9,0,9.17,25.6,11.4,1.25,6.6,8
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,D,.32,0.3,91,,Blount,Silty clay,76,1.78,42,42,16,4,7,0,0.92,29.6,22.1,0.5,5.9,7
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,C/D,.32,0.18,>200,,Minster,Silty clay,91,1.93,45,50,5,,2.5,0,0.92,33.8,27.9,1.25,7,85
9/9/2021 6:56:30 PM,OH107,"Mercer County, Ohio",Mnl3A,D,.32,0.3,91,,Blount,Clay loam,91,2.09,36,40,24,5,6,13,0.92,24.7,23.1,0.25,7.3,7
