Cell_ID,Receiving_Reach_ID,Receiving_Reach_Location_[0=up;1=dn],Drainage_Area_[ha],Average_Elevation_[m],Average_Aspect_[deg],Land_Slope_[m/m],Sheet_Flow_Slope_[m/m],Sheet_Flow_Length_[m],Shallow_Concentrated_Flow_Slope_[m/m],Shallow_Concentrated_Flow_Length_[m],Concentrated_Flow_Slope_[m/m],Concentrated_Flow_Length_[m],LS_Factor,Aspect_Correlation,Orphan_Raster_Code_[T/F]
9582,958,1,2.7600,185.68,216.98,0.14322,0.00741,50.00,0.01204,50.00,0.10465,78.14,2.472,0.7926,F
9583,958,1,2.0600,186.95,358.32,0.20600,0.03537,50.00,0.07433,50.00,0.17384,61.92,3.741,0.7731,F
9591,959,0,10.0000,187.17,277.13,0.09530,0.03224,50.00,0.02679,50.00,0.02412,499.56,1.633,0.1687,F
9592,959,1,19.5200,177.28,231.68,0.04933,0.00600,50.00,0.00001,50.00,0.01915,1180.33,0.782,0.5501,F
9593,959,1,3.6700,172.61,285.42,0.06576,0.00717,50.00,0.01249,50.00,0.00395,105.71,1.011,0.5853,F
9601,960,0,13.9500,174.03,192.86,0.06570,0.06298,50.00,0.23918,50.00,0.00900,555.12,1.158,0.5078,F
9602,960,1,21.0800,168.43,95.86,0.00850,0.00400,50.00,0.00400,50.00,0.00148,609.62,0.127,0.2173,F
9603,960,1,25.3500,174.98,209.84,0.04591,0.02503,50.00,0.01648,50.00,0.02591,726.54,0.798,0.4669,F
9612,961,1,1.0400,167.75,61.82,0.00397,0.00996,50.00,0.00001,50.00,0.00001,49.85,0.065,0.7545,F
9613,961,1,0.1700,167.88,200.47,0.01128,0.02203,50.00,0.00410,23.64,0.00001,0.00,0.124,0.9494,F
9622,962,1,0.0500,167.70,129.07,0.00001,0.00001,21.21,0.00001,0.00,0.00001,0.00,0.032,0.8974,F
9623,962,1,0.5200,168.65,226.02,0.02991,0.10497,50.00,0.03073,50.00,0.01399,58.14,0.316,0.9362,F
9632,963,1,19.4900,179.01,126.62,0.05872,0.01634,50.00,0.01620,50.00,0.03351,546.84,0.962,0.5688,F
9633,963,1,14.4400,176.60,251.47,0.06052,0.00400,50.00,0.00717,50.00,0.02845,593.05,1.055,0.2661,F
9641,964,0,10.0000,188.94,144.17,0.03298,0.03073,50.00,0.01596,50.00,0.00762,382.99,0.449,0.2356,F
9642,964,1,5.8800,183.79,70.75,0.09401,0.03024,50.00,0.01679,50.00,0.02314,136.07,1.475,0.6479,F
9643,964,1,8.3800,186.01,186.27,0.07940,0.02972,50.00,0.03564,50.00,0.02991,606.19,1.320,0.6368,F
9652,965,1,1.8500,178.33,149.70,0.07443,0.01297,50.00,0.02497,50.00,0.03456,150.56,1.224,0.5759,F
9653,965,1,4.2800,183.86,309.45,0.07215,0.00800,50.00,0.00401,50.00,0.02316,487.84,1.210,0.6380,F
9662,966,1,3.7600,182.87,100.21,0.04812,0.01121,50.00,0.03062,50.00,0.03788,153.35,0.724,0.7890,F
9663,966,1,2.7500,183.54,246.83,0.06754,0.00800,50.00,0.02600,50.00,0.06342,186.07,0.940,0.8904,F
9672,967,1,31.2100,188.19,100.16,0.07347,0.00600,50.00,0.00600,50.00,0.02387,552.99,1.195,0.4675,F
9673,967,1,11.8800,184.93,248.87,0.06863,0.01014,50.00,0.02446,50.00,0.03633,271.63,1.093,0.7223,F
9681,968,0,10.0200,194.01,189.07,0.03321,0.01234,50.00,0.00566,50.00,0.01257,501.27,0.468,0.4108,F
9682,968,1,10.5900,190.08,117.98,0.06226,0.02214,50.00,0.01654,50.00,0.02170,590.62,0.952,0.3637,F
9683,968,1,4.2900,189.39,225.93,0.07682,0.00766,50.00,0.00986,50.00,0.02728,158.49,1.350,0.7985,F
9692,969,1,21.8600,189.45,120.32,0.05766,0.01503,50.00,0.01897,50.00,0.02521,443.70,0.858,0.6895,F
9693,969,1,36.7000,189.93,272.83,0.04821,0.01903,50.00,0.00966,50.00,0.02070,705.83,0.759,0.5673,F
9702,970,1,9.5500,190.87,106.54,0.04555,0.01083,50.00,0.01838,50.00,0.03167,345.42,0.668,0.7842,F
9703,970,1,4.0000,188.97,274.86,0.04728,0.00517,50.00,0.01156,50.00,0.03586,142.63,0.683,0.8357,F
9711,971,0,10.2600,194.86,17.93,0.01421,0.02200,50.00,0.01083,50.00,0.00588,451.98,0.203,0.3916,F
9712,971,1,6.3000,192.46,40.22,0.02775,0.00907,50.00,0.01438,50.00,0.01879,225.42,0.380,0.7813,F
9713,971,1,4.9300,192.01,177.54,0.02496,0.00751,50.00,0.01394,50.00,0.00708,132.28,0.354,0.4106,F
9722,972,1,0.5300,188.61,131.10,0.05254,0.03780,50.00,0.06431,43.64,0.00001,0.00,0.672,0.7708,F
9723,972,1,3.1800,190.62,293.62,0.02168,0.00683,50.00,0.00318,50.00,0.01514,300.56,0.316,0.5446,F
9731,973,0,10.2500,196.50,202.94,0.01274,0.00800,50.00,0.00201,50.00,0.00856,608.85,0.189,0.6672,F
9732,973,1,39.7400,193.37,174.70,0.01811,0.00800,50.00,0.00834,50.00,0.00839,891.99,0.257,0.5094,F
9733,973,1,24.2700,194.04,271.24,0.02587,0.00400,50.00,0.00518,50.00,0.01002,637.84,0.361,0.4386,F
9741,974,0,10.0500,196.24,228.95,0.01113,0.00869,50.00,0.01297,50.00,0.00702,550.92,0.167,0.6867,F
9742,974,1,8.3200,192.54,208.34,0.02201,0.00634,50.00,0.01535,50.00,0.01439,277.49,0.310,0.7475,F
9743,974,1,17.8500,194.78,273.45,0.01437,0.00517,50.00,0.00752,50.00,0.00744,674.71,0.211,0.6706,F
9751,975,0,12.7000,196.77,244.89,0.00932,0.00834,50.00,0.00790,50.00,0.00604,479.56,0.145,0.7921,F
9752,975,1,25.9300,192.13,220.89,0.02278,0.00717,50.00,0.00483,50.00,0.00940,737.90,0.322,0.6061,F
9753,975,1,37.8500,193.02,327.02,0.02107,0.00400,50.00,0.00717,50.00,0.00811,656.48,0.300,0.4304,F
9762,976,1,25.4200,185.80,180.03,0.05200,0.00766,50.00,0.00566,50.00,0.02139,529.91,0.750,0.5412,F
9763,976,1,14.0800,187.43,336.41,0.08920,0.00800,50.00,0.01048,50.00,0.05520,256.78,1.505,0.6543,F
9772,977,1,41.4500,190.06,149.26,0.03928,0.01741,50.00,0.01273,50.00,0.01961,580.98,0.567,0.7088,F
9773,977,1,14.2500,189.18,310.54,0.07194,0.00683,50.00,0.01151,50.00,0.02984,339.20,1.161,0.7753,F
9781,978,0,12.2500,194.56,272.83,0.03160,0.00717,50.00,0.01132,50.00,0.02289,416.13,0.436,0.2002,F
9782,978,1,29.5900,193.63,184.03,0.02569,0.00834,50.00,0.01345,50.00,0.01342,727.19,0.361,0.6535,F
9783,978,1,13.7900,194.28,331.59,0.04486,0.00634,50.00,0.01400,50.00,0.01841,533.35,0.654,0.7821,F
9791,979,0,10.1100,199.90,287.28,0.00875,0.01000,50.00,0.00600,50.00,0.00402,486.13,0.141,0.3970,F
9792,979,1,26.5500,196.21,229.37,0.02600,0.00766,50.00,0.00986,50.00,0.01894,513.35,0.361,0.7094,F
9793,979,1,32.4900,196.50,343.61,0.02258,0.00907,50.00,0.00483,50.00,0.00758,409.91,0.327,0.5666,F
9802,980,1,22.2800,191.33,217.53,0.04340,0.01117,50.00,0.01000,50.00,0.01507,623.41,0.658,0.4719,F
9803,980,1,21.1800,191.21,346.19,0.05409,0.00400,50.00,0.00249,50.00,0.02513,584.06,0.864,0.5109,F
9811,981,0,11.7200,199.04,285.71,0.01057,0.00342,50.00,0.00293,50.00,0.00541,436.78,0.163,0.6500,F
9812,981,1,15.2200,195.77,233.29,0.02455,0.01454,50.00,0.01546,50.00,0.00898,378.85,0.340,0.6348,F
9813,981,1,8.6800,195.92,337.87,0.02715,0.01224,50.00,0.00576,50.00,0.01522,277.13,0.385,0.7203,F
9821,982,0,14.2900,195.96,291.16,0.01409,0.01317,50.00,0.00683,50.00,0.00871,545.42,0.206,0.5748,F
9822,982,1,3.4400,193.26,291.28,0.04150,0.01624,50.00,0.01711,50.00,0.02624,149.85,0.559,0.6676,F
9823,982,1,5.0400,193.76,40.67,0.03615,0.00717,50.00,0.01717,50.00,0.01754,238.49,0.524,0.6502,F
9831,983,0,10.3500,195.10,242.52,0.01307,0.00600,50.00,0.00917,50.00,0.00617,541.99,0.191,0.5312,F
9832,983,1,39.1300,190.90,229.00,0.04375,0.00800,50.00,0.01000,50.00,0.01256,778.20,0.710,0.5623,F
9833,983,1,3.6800,186.04,8.66,0.14226,0.12223,50.00,0.01576,50.00,0.00001,13.28,2.308,0.7389,F
9841,984,0,11.6200,187.41,274.23,0.01588,0.01200,50.00,0.01634,50.00,0.01194,445.77,0.229,0.7211,F
9842,984,1,3.3300,175.05,191.32,0.05779,0.03200,50.00,0.01600,50.00,0.00591,131.92,0.919,0.6743,F
9843,984,1,13.5100,179.05,240.97,0.06746,0.00648,50.00,0.02077,50.00,0.03332,634.41,1.125,0.6667,F
9851,985,0,24.1800,190.39,219.11,0.02491,0.03200,50.00,0.00201,50.00,0.01005,843.76,0.368,0.4415,F
9852,985,1,9.1800,184.64,191.99,0.08603,0.00551,50.00,0.01620,50.00,0.05079,284.71,1.482,0.7046,F
9853,985,1,12.9500,186.41,332.78,0.07535,0.00717,50.00,0.01097,50.00,0.02866,388.85,1.318,0.5230,F
9862,986,1,2.7700,176.24,157.02,0.10908,0.02737,50.00,0.08366,50.00,0.12037,73.64,1.686,0.7372,F
9863,986,1,4.8400,177.46,246.59,0.08724,0.01303,50.00,0.01166,50.00,0.02982,337.84,1.480,0.6025,F
9871,987,0,10.0800,192.01,214.34,0.01173,0.02942,50.00,0.00493,50.00,0.00706,620.62,0.171,0.6820,F
9872,987,1,9.7800,188.80,175.46,0.03568,0.00483,50.00,0.00669,50.00,0.00644,435.77,0.572,0.6504,F
9873,987,1,5.6800,188.24,296.79,0.05067,0.00766,50.00,0.00742,50.00,0.01691,67.78,0.838,0.7899,F
9881,988,0,12.3100,192.84,219.66,0.01082,0.03000,50.00,0.00600,50.00,0.00608,510.21,0.161,0.7185,F
9882,988,1,8.7700,188.82,175.73,0.03699,0.00001,50.00,0.00707,50.00,0.01164,154.35,0.556,0.7162,F
9883,988,1,11.4600,189.61,287.10,0.03327,0.00600,50.00,0.00800,50.00,0.01024,356.42,0.523,0.6176,F
9892,989,1,25.8100,182.20,202.07,0.04201,0.01083,50.00,0.01917,50.00,0.01939,559.91,0.602,0.7489,F
9893,989,1,11.1000,177.16,295.50,0.03792,0.06400,50.00,0.04331,50.00,0.01308,813.41,0.613,0.2742,F
9901,990,0,10.0300,192.17,204.38,0.01177,0.00600,50.00,0.00503,50.00,0.00695,694.06,0.175,0.5971,F
9902,990,1,13.8400,189.22,164.60,0.02415,0.00834,50.00,0.00966,50.00,0.01308,600.27,0.339,0.5309,F
9903,990,1,9.6500,189.82,245.88,0.02300,0.00600,50.00,0.00400,50.00,0.00738,372.99,0.334,0.6743,F
9911,991,0,10.1200,190.49,229.84,0.01038,0.00283,50.00,0.00717,50.00,0.00775,423.35,0.161,0.5458,F
9912,991,1,1.1500,186.36,201.65,0.03713,0.01406,50.00,0.03062,19.50,0.00001,0.00,0.502,0.7157,F
9913,991,1,1.5800,187.16,309.68,0.04592,0.00869,50.00,0.03034,50.00,0.03670,9.50,0.621,0.9235,F
9922,992,1,1.3600,166.91,85.18,0.03754,0.00200,50.00,0.00318,50.00,0.02174,43.28,0.440,0.3765,F
9923,992,1,0.4200,167.18,266.15,0.06357,0.01993,50.00,0.00001,5.36,0.00001,0.00,1.065,0.7745,F
9932,993,1,7.3000,166.79,79.66,0.00606,0.00318,50.00,0.00483,50.00,0.00582,240.56,0.103,0.5037,F
9933,993,1,9.6000,166.64,185.79,0.00376,0.00600,50.00,0.00308,50.00,0.00104,336.07,0.072,0.8099,F
9941,994,0,15.8800,167.68,179.83,0.00691,0.00108,50.00,0.00596,50.00,0.00124,607.19,0.114,0.2530,F
9942,994,1,1.3700,167.16,59.42,0.00597,0.01000,50.00,0.00001,50.00,0.00001,33.64,0.100,0.3945,F
9943,994,1,1.3200,167.17,185.01,0.00905,0.00634,50.00,0.00566,50.00,0.00001,89.85,0.145,0.5230,F
9951,995,0,10.6700,167.60,175.88,0.00877,0.00800,50.00,0.00649,50.00,0.00136,499.91,0.135,0.2904,F
9952,995,1,3.2500,167.36,165.16,0.01564,0.00424,50.00,0.00425,50.00,0.00200,188.49,0.189,0.4914,F
9953,995,1,2.1800,167.17,306.20,0.01498,0.01737,50.00,0.01262,50.00,0.00001,119.85,0.190,0.5948,F
9962,996,1,0.2700,166.50,240.99,0.00020,0.00001,15.00,0.00001,0.00,0.00001,0.00,0.032,0.8496,F
9963,996,1,4.0300,166.84,314.93,0.00816,0.01756,50.00,0.00243,50.00,0.00001,150.56,0.120,0.7006,F
9972,997,1,1.3700,166.53,166.40,0.00232,0.00998,50.00,0.00001,50.00,0.00001,87.43,0.054,0.7638,F
9973,997,1,0.5800,166.50,237.23,0.00001,0.00001,50.00,0.00001,50.00,0.00001,134.71,0.032,0.9483,F
9981,998,0,10.5000,167.37,170.37,0.01121,0.00201,50.00,0.00201,50.00,0.00122,657.19,0.148,0.1810,F
9982,998,1,0.7300,166.91,111.68,0.00517,0.00200,50.00,0.00241,41.57,0.00001,0.00,0.090,0.3842,F
9983,998,1,0.7800,167.08,214.44,0.01206,0.02600,50.00,0.00352,50.00,0.00189,66.07,0.160,0.3878,F
9992,999,1,28.6100,166.96,146.87,0.01018,0.00400,50.00,0.00800,50.00,0.00133,757.19,0.137,0.3942,F
9993,999,1,17.4800,168.96,237.40,0.03148,0.00800,50.00,0.00518,50.00,0.03571,267.13,0.491,0.5341,F
10002,1000,1,9.4000,167.10,13.39,0.01394,0.02503,50.00,0.00689,50.00,0.00001,261.27,0.188,0.6821,F
10003,1000,1,12.5800,168.11,148.06,0.04005,0.11000,50.00,0.00766,50.00,0.00394,511.34,0.674,0.6531,F
10012,1001,1,0.0700,166.50,80.75,0.00001,0.00001,21.21,0.00001,0.00,0.00001,0.00,0.032,0.9069,F
10013,1001,1,0.1100,166.50,117.37,0.00001,0.00001,50.00,0.00001,17.43,0.00001,0.00,0.032,0.9829,F
10021,1002,0,11.9700,167.53,58.24,0.01090,0.00001,50.00,0.00401,50.00,0.00255,547.49,0.164,0.1464,F
10022,1002,1,3.2700,167.08,351.89,0.01556,0.01521,50.00,0.00679,50.00,0.00352,112.28,0.217,0.6234,F
10023,1002,1,0.4200,166.54,77.14,0.00276,0.00191,50.00,0.00001,1.21,0.00001,0.00,0.067,0.2794,F
10032,1003,1,0.7900,166.50,47.43,0.00014,0.00001,50.00,0.00001,50.00,0.00001,193.35,0.032,0.9265,F
10033,1003,1,2.8500,167.12,149.68,0.00492,0.00517,50.00,0.00318,50.00,0.00405,291.27,0.090,0.6879,F
10041,1004,0,10.9000,167.92,169.41,0.01036,0.00200,50.00,0.00399,50.00,0.00104,726.84,0.142,0.2547,F
10042,1004,1,7.4600,167.15,97.01,0.00610,0.01200,50.00,0.00435,50.00,0.00168,348.49,0.100,0.4444,F
10043,1004,1,3.3400,167.16,153.34,0.00745,0.00342,50.00,0.00259,50.00,0.00250,200.21,0.113,0.5643,F
10051,1005,0,10.7900,172.20,203.77,0.06154,0.11058,50.00,0.08367,50.00,0.00109,545.12,0.959,0.3272,F
10052,1005,1,19.8900,167.98,147.24,0.00984,0.00834,50.00,0.00166,50.00,0.00076,534.41,0.132,0.2495,F
10053,1005,1,6.5100,167.53,221.61,0.00788,0.00200,50.00,0.00200,50.00,0.00449,202.28,0.124,0.1676,F
10062,1006,1,13.1400,171.79,179.99,0.03171,0.02371,50.00,0.02229,50.00,0.02988,242.63,0.473,0.5111,F
10063,1006,1,11.3700,171.45,308.27,0.03606,0.00800,50.00,0.00931,50.00,0.01490,378.20,0.511,0.3331,F
10071,1007,0,10.1300,188.64,221.84,0.02201,0.00717,50.00,0.00883,50.00,0.01697,738.91,0.320,0.5652,F
10072,1007,1,36.5100,177.87,177.24,0.01438,0.03400,50.00,0.05006,50.00,0.00786,871.69,0.206,0.3268,F
10073,1007,1,21.4800,180.66,225.83,0.02889,0.00669,50.00,0.03241,50.00,0.02289,587.84,0.425,0.7758,F
10082,1008,1,8.4600,179.17,189.92,0.06398,0.02018,50.00,0.08758,50.00,0.03826,240.92,0.945,0.7584,F
10083,1008,1,9.2500,176.27,290.19,0.03037,0.00517,50.00,0.01083,50.00,0.01048,338.85,0.483,0.5259,F
10092,1009,1,5.1400,185.35,95.62,0.06446,0.01166,50.00,0.01984,50.00,0.05070,210.56,0.995,0.7096,F
10093,1009,1,5.1900,183.88,264.70,0.06330,0.00634,50.00,0.00780,50.00,0.04745,244.71,0.953,0.8504,F
10102,1010,1,26.7500,186.88,102.89,0.04542,0.00600,50.00,0.01083,50.00,0.02552,370.56,0.676,0.7181,F
10103,1010,1,27.1100,188.85,251.99,0.04960,0.01224,50.00,0.02038,50.00,0.01825,852.05,0.726,0.6735,F
10111,1011,0,10.0800,197.29,226.55,0.01559,0.00800,50.00,0.00941,50.00,0.01160,407.84,0.225,0.6389,F
10112,1011,1,16.6100,193.53,137.60,0.02740,0.01434,50.00,0.01000,50.00,0.01665,458.49,0.395,0.3993,F
10113,1011,1,8.5200,191.24,210.61,0.04908,0.01337,50.00,0.04234,50.00,0.03889,220.21,0.697,0.6173,F
10122,1012,1,14.6500,192.09,165.67,0.03182,0.00917,50.00,0.01117,50.00,0.01989,572.34,0.459,0.5782,F
10123,1012,1,9.9100,190.76,300.29,0.05156,0.01654,50.00,0.02339,50.00,0.02620,413.70,0.763,0.6645,F
10131,1013,0,12.2700,195.97,126.38,0.04831,0.01014,50.00,0.01371,50.00,0.02595,528.20,0.737,0.2798,F
10132,1013,1,25.2200,192.30,135.24,0.04899,0.00731,50.00,0.02828,50.00,0.02416,489.26,0.734,0.8052,F
10133,1013,1,21.1700,193.97,287.38,0.07280,0.01014,50.00,0.00772,50.00,0.02995,557.84,1.195,0.6750,F
10141,1014,0,10.3500,203.48,282.55,0.01315,0.00800,50.00,0.00941,50.00,0.00783,418.85,0.196,0.5527,F
10142,1014,1,18.1300,198.18,196.33,0.04557,0.01200,50.00,0.01697,50.00,0.02705,393.70,0.678,0.6412,F
10143,1014,1,25.6100,199.22,282.29,0.03551,0.00542,50.00,0.00459,50.00,0.01201,1147.61,0.529,0.5549,F
10151,1015,0,10.1800,198.37,221.45,0.01631,0.00800,50.00,0.01034,50.00,0.01062,936.19,0.227,0.7016,F
10152,1015,1,37.3800,193.14,195.85,0.02760,0.02517,50.00,0.01414,50.00,0.01421,765.83,0.385,0.6125,F
10153,1015,1,17.8900,190.04,288.63,0.04030,0.00800,50.00,0.01000,50.00,0.01911,444.71,0.585,0.6686,F
10162,1016,1,9.0400,185.77,178.24,0.05011,0.00201,50.00,0.01269,50.00,0.03366,251.92,0.706,0.7851,F
10163,1016,1,5.0100,184.47,334.38,0.06874,0.02213,50.00,0.07848,50.00,0.04377,87.78,1.089,0.8691,F
10171,1017,0,10.1900,191.84,210.68,0.01898,0.00848,50.00,0.01337,50.00,0.01167,548.91,0.270,0.7258,F
10172,1017,1,4.8200,189.24,176.15,0.02891,0.00917,50.00,0.00883,50.00,0.01234,340.56,0.404,0.5760,F
10173,1017,1,0.7300,187.34,308.17,0.05091,0.04606,50.00,0.00418,23.28,0.00001,0.00,0.716,0.8149,F
10182,1018,1,15.4100,190.96,178.58,0.03604,0.00951,50.00,0.00849,50.00,0.01228,789.91,0.517,0.6207,F
10183,1018,1,10.2300,189.68,317.00,0.05107,0.00600,50.00,0.00625,50.00,0.01521,384.71,0.822,0.5666,F
10191,1019,0,11.3600,207.05,201.25,0.01807,0.01483,50.00,0.00707,50.00,0.00671,612.34,0.250,0.7351,F
10192,1019,1,51.0700,201.93,211.76,0.02070,0.01000,50.00,0.01000,50.00,0.01118,652.99,0.293,0.6582,F
10193,1019,1,4.9100,195.84,280.33,0.04190,0.00824,50.00,0.02056,50.00,0.05602,31.57,0.640,0.8275,F
10201,1020,0,18.0200,196.50,226.54,0.02256,0.03000,50.00,0.01473,50.00,0.01103,567.84,0.309,0.5821,F
10202,1020,1,5.2100,193.06,169.23,0.03336,0.01634,50.00,0.01000,50.00,0.02112,196.07,0.444,0.6950,F
10203,1020,1,3.7500,192.29,298.24,0.04044,0.01200,50.00,0.00951,50.00,0.02055,139.85,0.636,0.8228,F
10211,1021,0,11.6000,176.64,231.06,0.00910,0.00517,50.00,0.00580,50.00,0.00993,554.41,0.161,0.5474,F
10212,1021,1,1.5900,172.21,172.95,0.05798,0.15190,50.00,0.00804,50.00,0.00001,92.28,0.906,0.6371,F
10213,1021,1,0.3400,172.64,306.09,0.09998,0.02394,50.00,0.00001,43.64,0.00001,0.00,1.779,0.5645,F
10221,1022,0,10.2500,167.19,182.76,0.00621,0.00741,50.00,0.00059,50.00,0.00089,676.19,0.107,0.1810,F
10222,1022,1,6.2400,166.54,231.56,0.00167,0.01597,50.00,0.00001,50.00,0.00001,397.19,0.045,0.7928,F
10223,1022,1,13.6800,166.80,299.82,0.00652,0.00800,50.00,0.00800,50.00,0.00094,321.27,0.108,0.7020,F
10232,1023,1,35.1900,166.27,155.06,0.00873,0.00742,50.00,0.00459,50.00,0.00199,654.12,0.129,0.4391,F
10233,1023,1,18.0300,169.34,295.97,0.03552,0.00200,50.00,0.12041,50.00,0.00599,598.55,0.554,0.4890,F
10242,1024,1,1.2200,165.78,150.32,0.01735,0.03997,50.00,0.00001,50.00,0.00001,15.71,0.209,0.8899,F
10243,1024,1,2.7900,170.71,293.61,0.06182,0.00200,50.00,0.00200,50.00,0.04507,212.99,0.979,0.7611,F
10252,1025,1,9.6300,166.44,22.95,0.01335,0.00566,50.00,0.01156,50.00,0.00113,300.92,0.181,0.3272,F
10253,1025,1,11.6800,166.21,194.43,0.01138,0.02449,50.00,0.00752,50.00,0.00150,467.13,0.148,0.5478,F
10261,1026,0,13.5500,166.51,80.73,0.00956,0.00400,50.00,0.01197,50.00,0.00001,537.84,0.138,0.2076,F
10262,1026,1,2.0600,166.51,339.56,0.01028,0.01107,50.00,0.01691,50.00,0.00001,61.57,0.150,0.4972,F
10263,1026,1,3.2300,166.23,79.82,0.00267,0.00198,50.00,0.00001,50.00,0.00001,275.42,0.056,0.7129,F
10272,1027,1,10.7600,166.46,101.44,0.00630,0.00600,50.00,0.00201,50.00,0.00085,713.41,0.102,0.4004,F
10273,1027,1,2.0300,166.23,199.63,0.00249,0.00001,50.00,0.00001,50.00,0.00001,172.99,0.055,0.5065,F
10282,1028,1,1.0700,166.59,63.11,0.00624,0.00200,50.00,0.00221,45.36,0.00001,0.00,0.097,0.4402,F
10283,1028,1,0.4400,166.58,209.40,0.00644,0.00204,49.14,0.00001,0.00,0.00001,0.00,0.119,0.4868,F
10291,1029,0,10.0800,167.12,99.08,0.00537,0.00200,50.00,0.00201,50.00,0.00130,462.34,0.097,0.3735,F
10292,1029,1,7.6300,166.81,9.57,0.00477,0.00200,50.00,0.00200,50.00,0.00144,209.20,0.089,0.4508,F
10293,1029,1,12.6100,166.85,124.94,0.00422,0.00400,50.00,0.00400,50.00,0.00103,389.56,0.081,0.3063,F
10302,1030,1,22.9100,167.16,128.98,0.00496,0.00400,50.00,0.00201,50.00,0.00104,867.19,0.090,0.2971,F
10303,1030,1,9.3800,167.63,235.54,0.01095,0.04352,50.00,0.00829,50.00,0.00461,545.42,0.161,0.6872,F
10311,1031,0,11.3100,179.00,214.22,0.04032,0.01200,50.00,0.00507,50.00,0.01629,432.63,0.611,0.7095,F
10312,1031,1,17.8500,169.67,119.56,0.01992,0.00400,50.00,0.00225,50.00,0.00101,487.84,0.306,0.4925,F
10313,1031,1,5.1700,168.24,185.43,0.02128,0.08909,50.00,0.05613,50.00,0.00516,356.78,0.316,0.5572,F
10321,1032,0,10.0500,190.58,226.45,0.01513,0.01014,50.00,0.01055,50.00,0.01181,445.77,0.232,0.5822,F
10322,1032,1,21.4700,181.46,180.93,0.04254,0.00542,50.00,0.00376,50.00,0.02891,407.84,0.678,0.5641,F
10323,1032,1,29.9300,178.39,261.71,0.06558,0.00600,50.00,0.01049,50.00,0.02185,422.28,1.074,0.5771,F
10332,1033,1,21.5900,175.83,155.71,0.06232,0.00634,50.00,0.01190,50.00,0.04518,390.92,0.984,0.5354,F
10333,1033,1,21.5100,179.65,255.04,0.07719,0.00649,50.00,0.04723,50.00,0.02707,783.05,1.251,0.5073,F
10342,1034,1,11.2300,186.13,143.86,0.07471,0.01151,50.00,0.00649,50.00,0.05803,246.42,1.209,0.7208,F
10343,1034,1,10.0300,187.70,281.82,0.08681,0.00800,50.00,0.00800,50.00,0.03969,390.56,1.489,0.5941,F
10351,1035,0,10.0600,193.14,217.80,0.02190,0.00283,50.00,0.00839,50.00,0.01148,660.98,0.323,0.4036,F
10352,1035,1,2.2000,189.25,88.53,0.07647,0.00751,50.00,0.05288,50.00,0.14982,25.71,1.227,0.8717,F
10353,1035,1,1.1900,188.37,227.14,0.09301,0.05800,50.00,0.10679,49.50,0.00001,0.00,1.631,0.9183,F
10362,1036,1,8.6700,190.37,183.82,0.04990,0.00483,50.00,0.01239,50.00,0.02421,377.49,0.756,0.5826,F
10363,1036,1,4.5700,189.54,318.25,0.07168,0.00824,50.00,0.01238,50.00,0.03521,206.42,1.228,0.7771,F
10371,1037,0,13.7400,200.07,213.97,0.02106,0.03917,50.00,0.00917,50.00,0.01346,540.98,0.277,0.8075,F
10372,1037,1,5.6000,193.57,133.61,0.05613,0.01473,50.00,0.04727,50.00,0.00058,173.99,0.886,0.5353,F
10373,1037,1,14.5700,197.67,244.17,0.03178,0.03766,50.00,0.01371,50.00,0.01277,605.48,0.478,0.6080,F
10382,1038,1,1.1000,188.42,191.62,0.13488,0.17829,50.00,0.03170,50.00,0.00001,21.57,2.046,0.6691,F
10383,1038,1,7.1400,192.52,313.81,0.05231,0.00883,50.00,0.02638,50.00,0.02810,307.49,0.808,0.4687,F
10391,1039,0,14.7400,202.47,213.98,0.02749,0.02034,50.00,0.00639,50.00,0.01880,590.62,0.375,0.6382,F
10392,1039,1,25.9100,197.99,184.03,0.04167,0.03917,50.00,0.01537,50.00,0.01647,708.91,0.601,0.6080,F
10393,1039,1,3.0100,194.50,302.56,0.07292,0.00966,50.00,0.01377,50.00,0.05170,89.85,1.155,0.8000,F
10401,1040,0,10.4200,201.66,277.36,0.02194,0.00800,50.00,0.01117,50.00,0.01740,450.56,0.295,0.7427,F
10402,1040,1,22.7700,200.01,234.82,0.03452,0.02107,50.00,0.01638,50.00,0.01220,781.04,0.478,0.4930,F
10403,1040,1,18.0800,196.85,308.55,0.04128,0.01624,50.00,0.01293,50.00,0.01689,786.84,0.672,0.5396,F
10411,1041,0,10.0400,199.06,230.95,0.01825,0.03800,50.00,0.01351,50.00,0.01544,567.19,0.260,0.7795,F
10412,1041,1,51.1700,193.85,218.36,0.04406,0.04400,50.00,0.02648,50.00,0.01355,913.47,0.685,0.6155,F
10413,1041,1,30.8700,190.41,336.83,0.05863,0.00400,50.00,0.00201,50.00,0.02428,418.20,0.994,0.5765,F
10423,1042,1,6.0400,173.53,283.76,0.04298,0.00200,50.00,0.00200,50.00,0.02558,379.20,0.680,0.4803,F
10432,1043,1,10.9500,166.32,103.54,0.01170,0.00566,50.00,0.00435,50.00,0.00358,504.06,0.162,0.3715,F
10433,1043,1,14.1100,170.55,238.61,0.03734,0.01117,50.00,0.00800,50.00,0.02109,518.85,0.588,0.6524,F
10442,1044,1,0.3900,166.06,141.21,0.00431,0.00600,50.00,0.00001,19.50,0.00001,0.00,0.091,0.6766,F
