Soil_ID,Layer_Number,Layer_Depth,Bulk_Density,Clay_Ratio,Silt_Ratio,Sand_Ratio,Rock_Ratio,Very_Fine_Sand_Ratio,CaCO3_Content,Saturated_Conductivity,Field_Capacity,Wilting_Point,Volcanic_Code,Base_Saturation,Unstable_Aggregate_Ratio,pH,Organic_Matter_Ratio,Organic_N_Ratio,Inorganic_N_Ratio,Organic_P_Ratio,Inorganic_P_Ratio,Soil_Structure_Code,Input_Units_Code
RpE2,     3,  280.0000,    1.5200,    0.0850,    0.2690,    0.6460,    0.0500,    0.1740,    0.0000,  101.6280,    0.1630,    0.0700,,,,    5.0000,    0.0125,,,,,,1
RpE2,     4,  580.0000,    1.5200,    0.2400,    0.6840,    0.0760,,    0.0530,    0.0000,   33.0120,    0.2920,    0.1420,,,,    5.3000,    0.0025,,,,,,1
RpE2,     5,  610.0000,    1.5700,    0.0600,    0.0190,    0.9210,,    0.0820,    0.0000,  330.2640,    0.1090,    0.0420,,,,    5.0000,    0.0015,,,,,,1
RpE2,     6,  970.0000,    1.5700,    0.2500,    0.6590,    0.0910,,    0.0640,    0.0000,   10.1520,    0.2990,    0.1530,,,,    5.3000,    0.0020,,,,,,1
RpE2,     7, 1350.0000,    1.5700,    0.2100,    0.4210,    0.3690,    0.0200,    0.2840,    0.0000,   10.1520,    0.2770,    0.1260,,,,    5.3000,    0.0015,,,,,,1
RpE2,     8, 1520.0000,    1.5700,    0.1850,    0.1500,    0.6650,    0.0200,    0.0970,    0.0000,   33.0120,    0.2080,    0.1160,,,,    5.3000,    0.0010,,,,,,1
RpE2,     9, 1930.0000,    1.5700,    0.1000,    0.0650,    0.8350,,    0.2310,    0.0000,  330.2640,    0.1660,    0.0690,,,,    5.0000,    0.0010,,,,,,1
RpE2,    10, 2030.0000,    1.5500,    0.1950,    0.3810,    0.4240,    0.0500,    0.1220,    0.0000,  101.6280,    0.2630,    0.1140,,,,    5.0000,    0.0030,,,,,,1
RpE2,    11, 2490.0000,    1.6000,    0.0450,    0.0140,    0.9410,,    0.0690,    0.0000,  330.2640,    0.0970,    0.0320,,,,    5.0000,    0.0010,,,,,,1
RpF2,     1,  150.0000,    1.6000,    0.1000,    0.5710,    0.3290,    0.0700,    0.1010,    0.0000,   33.0120,    0.2370,    0.0860,,,,    4.6000,    0.0200,,,,,,1
RpF2,     2,  180.0000,    1.4100,    0.0850,    0.6990,    0.2160,,    0.1380,    0.0000,   33.0120,    0.2260,    0.0690,,,,    5.3000,    0.0175,,,,,,1
RpF2,     3,  280.0000,    1.5200,    0.0850,    0.2690,    0.6460,    0.0500,    0.1740,    0.0000,  101.6280,    0.1630,    0.0700,,,,    5.0000,    0.0125,,,,,,1
RpF2,     4,  580.0000,    1.5200,    0.2400,    0.6840,    0.0760,,    0.0530,    0.0000,   33.0120,    0.2920,    0.1420,,,,    5.3000,    0.0025,,,,,,1
RpF2,     5,  610.0000,    1.5700,    0.0600,    0.0190,    0.9210,,    0.0820,    0.0000,  330.2640,    0.1090,    0.0420,,,,    5.0000,    0.0015,,,,,,1
RpF2,     6,  970.0000,    1.5500,    0.2550,    0.3890,    0.3560,    0.0500,    0.1070,    0.0000,   33.0120,    0.2950,    0.1590,,,,    5.0000,    0.0060,,,,,,1
RpF2,     7, 1350.0000,    1.5700,    0.2100,    0.4210,    0.3690,    0.0200,    0.2840,    0.0000,   10.1520,    0.2770,    0.1260,,,,    5.3000,    0.0015,,,,,,1
RpF2,     8, 1520.0000,    1.5700,    0.1850,    0.1500,    0.6650,    0.0200,    0.0970,    0.0000,   33.0120,    0.2080,    0.1160,,,,    5.3000,    0.0010,,,,,,1
RpF2,     9, 1930.0000,    1.5700,    0.1000,    0.0650,    0.8350,,    0.2310,    0.0000,  330.2640,    0.1660,    0.0690,,,,    5.0000,    0.0010,,,,,,1
RpF2,    10, 2030.0000,    1.5500,    0.1950,    0.3810,    0.4240,    0.0500,    0.1220,    0.0000,  101.6280,    0.2630,    0.1140,,,,    5.0000,    0.0030,,,,,,1
RpF2,    11, 2490.0000,    1.6000,    0.0450,    0.0140,    0.9410,,    0.0690,    0.0000,  330.2640,    0.0970,    0.0320,,,,    5.0000,    0.0010,,,,,,1
Wa,     1,  130.0000,    1.5200,    0.1200,    0.6730,    0.2070,,    0.1330,    0.0000,   33.0120,    0.2550,    0.0970,,,,    5.0000,    0.0200,,,,,,1
Wa,     2, 1520.0000,    1.5500,    0.1400,    0.8040,    0.0560,,    0.0340,    0.0000,   33.0120,    0.2480,    0.0900,,,,    5.0000,    0.0050,,,,,,1
