Crop_Growth_ID,Root_Mass,Canopy_Cover,Rain_Fall_Height,Input_Units_Code
2rome;_california;_1,200,0.2,0.1,0
2rome;_california;_1,300,0.4,0.1,0
2rome;_california;_1,400,0.55,0.1,0
2rome;_california;_1,600,0.65,0.1,0
2rome;_california;_1,750,0.75,0.1,0
2rome;_california;_1,900,0.85,0.1,0
2rome;_california;_1,1200,0.9,0.1,0
2rome;_california;_1,1400,0.65,0.1,0
2rome;_california;_1,1800,0.75,0.1,0
2rome;_california;_1,2000,0.85,0.1,0
2rome;_california;_1,2500,0.9,0.1,0
2rome;_california;_1,3000,0.95,0.1,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
2rome;_california;_1,0,0,0,0
pine_blugrass;__est1,3000,0.5,0.1,0
pine_blugrass;__est1,3000,0.5,0.1,0
pine_blugrass;__est1,3000,0.3,0.1,0
pine_blugrass;__est1,3000,0.3,0.1,0
pine_blugrass;__est1,3000,0.3,0.1,0
pine_blugrass;__est1,3000,0.3,0.1,0
pine_blugrass;__est1,3000,0.3,0.1,0
pine_blugrass;__est1,4800,0.3,0.1,0
pine_blugrass;__est1,4800,0.3,0.1,0
pine_blugrass;__est1,4800,0.35,0.1,0
pine_blugrass;__est1,4800,0.35,0.1,0
pine_blugrass;__est1,4800,0.35,0.1,0
pine_blugrass;__est1,4800,0.35,0.1,0
pine_blugrass;__est1,4800,0.55,0.1,0
pine_blugrass;__est1,4800,0.65,0.1,0
pine_blugrass;__est1,4800,0.65,0.1,0
pine_blugrass;__est1,4800,0.8,0.1,0
pine_blugrass;__est1,4800,0.8,0.1,0
pine_blugrass;__est1,4800,0.85,0.1,0
pine_blugrass;__est1,4800,0.85,0.1,0
pine_blugrass;__est1,4800,0.65,0.1,0
pine_blugrass;__est1,4800,0.75,0.1,0
pine_blugrass;__est1,4800,0.75,0.1,0
pine_blugrass;__est1,4800,0.9,0.1,0
fescue;_red;_establ1,3000,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,3500,0.6,0.1,0
fescue;_red;_establ1,4000,0.6,0.1,0
fescue;_red;_establ1,6000,0.65,0.1,0
fescue;_red;_establ1,6500,0.7,0.1,0
fescue;_red;_establ1,6500,0.75,0.1,0
fescue;_red;_establ1,6500,0.8,0.1,0
fescue;_red;_establ1,6500,0.8,0.1,0
fescue;_red;_establ1,6500,0.85,0.1,0
fescue;_red;_establ1,6500,0.9,0.1,0
fescue;_red;_establ1,6500,0.9,0.1,0
fescue;_red;_establ1,6500,0.65,0.1,0
fescue;_red;_establ1,6500,0.75,0.1,0
fescue;_red;_establ1,6500,0.75,0.1,0
fescue;_red;_establ1,6500,0.9,0.1,0
weeds;_less_than_9_m,10,0.02,0.1,0
weeds;_less_than_9_m,40,0.05,0.1,0
weeds;_less_than_9_m,80,0.1,0.1,0
weeds;_less_than_9_m,150,0.4,0.2,0
weeds;_less_than_9_m,400,0.6,0.2,0
weeds;_less_than_9_m,500,0.8,0.3,0
weeds;_less_than_9_m,600,0.9,0.4,0
weeds;_less_than_9_m,700,0.95,0.5,0
weeds;_less_than_9_m,800,0.95,0.6,0
weeds;_less_than_9_m,900,0.95,0.6,0
weeds;_less_than_9_m,1000,0.95,0.6,0
weeds;_less_than_9_m,1100,0.95,0.6,0
weeds;_less_than_9_m,1200,0.95,0.6,0
weeds;_less_than_9_m,1300,0.95,0.6,0
weeds;_less_than_9_m,1400,0.95,0.6,0
weeds;_less_than_9_m,1500,0.95,0.6,0
weeds;_less_than_9_m,1600,0.95,0.6,0
weeds;_less_than_9_m,1700,0.95,0.6,0
weeds;_less_than_9_m,0,0,0,0
weeds;_less_than_9_m,0,0,0,0
weeds;_less_than_9_m,0,0,0,0
weeds;_less_than_9_m,0,0,0,0
weeds;_less_than_9_m,0,0,0,0
weeds;_less_than_9_m,0,0,0,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.65,6,0
citrus;_bare_ground,400,0.6,6,0
citrus;_bare_ground,400,0.6,6,0
citrus;_bare_ground,400,0.6,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
citrus;_bare_ground,400,0.75,6,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.35,5.3,0
orchard;_bare_ground,300,0.5,5.3,0
orchard;_bare_ground,300,0.6,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.65,5.3,0
orchard;_bare_ground,300,0.6,5.3,0
orchard;_bare_ground,300,0.55,5.3,0
orchard;_bare_ground,300,0.5,5.3,0
orchard;_bare_ground,300,0.4,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
orchard;_bare_ground,300,0.3,5.3,0
pecan;_walnut;_bare_,300,0.5,16,0
pecan;_walnut;_bare_,300,0.55,16,0
pecan;_walnut;_bare_,300,0.6,16,0
pecan;_walnut;_bare_,300,0.65,16,0
pecan;_walnut;_bare_,300,0.7,16,0
pecan;_walnut;_bare_,300,0.7,16,0
pecan;_walnut;_bare_,300,0.75,16,0
pecan;_walnut;_bare_,300,0.75,16,0
pecan;_walnut;_bare_,300,0.75,16,0
pecan;_walnut;_bare_,300,0.75,16,0
pecan;_walnut;_bare_,300,0.75,16,0
pecan;_walnut;_bare_,300,0.75,16,0
pecan;_walnut;_bare_,300,0.7,16,0
pecan;_walnut;_bare_,300,0.7,16,0
pecan;_walnut;_bare_,300,0.65,16,0
pecan;_walnut;_bare_,300,0.65,16,0
pecan;_walnut;_bare_,300,0.6,16,0
pecan;_walnut;_bare_,300,0.55,16,0
pecan;_walnut;_bare_,300,0.5,16,0
pecan;_walnut;_bare_,300,0.5,16,0
pecan;_walnut;_bare_,300,0.5,16,0
pecan;_walnut;_bare_,300,0.5,16,0
pecan;_walnut;_bare_,300,0.5,16,0
pecan;_walnut;_bare_,300,0.5,16,0
1ineyard;_establish1,580,0.6,3.5,0
1ineyard;_establish1,540,0.5,3.5,0
1ineyard;_establish1,500,0.4,3.5,0
1ineyard;_establish1,460,0.3,3.5,0
1ineyard;_establish1,460,0.25,3.5,0
1ineyard;_establish1,460,0.25,3.5,0
1ineyard;_establish1,460,0.25,3.5,0
1ineyard;_establish1,460,0.25,3.5,0
1ineyard;_establish1,460,0.25,3.5,0
1ineyard;_establish1,460,0.25,3.5,0
1ineyard;_establish1,480,0.25,3.5,0
1ineyard;_establish1,500,0.35,3.5,0
1ineyard;_establish1,520,0.5,3.5,0
1ineyard;_establish1,540,0.65,3.5,0
1ineyard;_establish1,560,0.75,3.5,0
1ineyard;_establish1,580,0.8,3.5,0
1ineyard;_establish1,590,0.8,3.5,0
1ineyard;_establish1,600,0.8,3.5,0
1ineyard;_establish1,610,0.8,3.5,0
1ineyard;_establish1,620,0.8,3.5,0
1ineyard;_establish1,620,0.8,3.5,0
1ineyard;_establish1,620,0.8,3.5,0
1ineyard;_establish1,620,0.8,3.5,0
1ineyard;_establish1,620,0.7,3.5,0
1ineyard;_establish2,1300,0.6,3.5,0
1ineyard;_establish2,1300,0.6,3.5,0
1ineyard;_establish2,1400,0.5,3.5,0
1ineyard;_establish2,1500,0.45,0.1,0
1ineyard;_establish2,1600,0.55,0.2,0
1ineyard;_establish2,1700,0.6,0.3,0
1ineyard;_establish2,1800,0.65,0.3,0
1ineyard;_establish2,1900,0.75,0.3,0
1ineyard;_establish2,2000,0.85,0.3,0
1ineyard;_establish2,1300,0.25,3.5,0
1ineyard;_establish2,1700,0.25,3.5,0
1ineyard;_establish2,1900,0.4,3.5,0
1ineyard;_establish2,2000,0.75,0.1,0
1ineyard;_establish2,1700,0.5,0.2,0
1ineyard;_establish2,1900,0.65,0.3,0
1ineyard;_establish2,1700,0.85,3.5,0
1ineyard;_establish2,1300,0.8,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
1ineyard;_establish2,1300,0.85,3.5,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,50,0.3,0.1,0
barley;_annual_wint3,200,0.6,0.19583,0
barley;_annual_wint3,300,0.75,0.9,0
barley;_annual_wint3,400,0.78,1.4,0
barley;_annual_wint3,600,0.8,1.7,0
barley;_annual_wint3,700,0.82,1.7,0
barley;_annual_wint3,750,0.85,1.7,0
barley;_annual_wint3,800,0.9,1.7,0
barley;_annual_wint3,850,0.95,1.7,0
barley;_annual_wint3,900,0.95,1.7,0
barley;_annual_wint3,900,0.95,1.7,0
barley;_annual_wint3,950,0.95,1.7,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
barley;_annual_wint3,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,10,0.01,0.1,0
lily;_cala_yr1,20,0.02,0.1,0
lily;_cala_yr1,30,0.03,0.1,0
lily;_cala_yr1,40,0.04,0.2,0
lily;_cala_yr1,50,0.05,0.2,0
lily;_cala_yr1,70,0.07,0.3,0
lily;_cala_yr1,100,0.1,0.4,0
lily;_cala_yr1,130,0.13,0.5,0
lily;_cala_yr1,160,0.15,0.6,0
lily;_cala_yr1,200,0.18,0.7,0
lily;_cala_yr1,240,0.21,0.8,0
lily;_cala_yr1,270,0.24,0.9,0
lily;_cala_yr1,300,0.27,0.9,0
lily;_cala_yr1,310,0.28,1,0
lily;_cala_yr1,320,0.29,1.1,0
lily;_cala_yr1,320,0.3,1.1,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr1,0,0,0,0
lily;_cala_yr2,0,0,0,0
lily;_cala_yr2,0,0,0,0
lily;_cala_yr2,0,0,0,0
lily;_cala_yr2,10,0,0.1,0
lily;_cala_yr2,20,0.01,0.1,0
lily;_cala_yr2,30,0.01,0.1,0
lily;_cala_yr2,40,0.01,0.2,0
lily;_cala_yr2,50,0.01,0.2,0
lily;_cala_yr2,70,0.04,0.3,0
lily;_cala_yr2,100,0.08,0.4,0
lily;_cala_yr2,130,0.12,0.5,0
lily;_cala_yr2,160,0.15,0.6,0
lily;_cala_yr2,200,0.2,0.7,0
lily;_cala_yr2,240,0.25,0.8,0
lily;_cala_yr2,270,0.25,0.9,0
lily;_cala_yr2,300,0.3,1,0
lily;_cala_yr2,310,0.35,1.1,0
lily;_cala_yr2,320,0.4,1.1,0
lily;_cala_yr2,320,0.45,1.2,0
lily;_cala_yr2,320,0.45,1.2,0
lily;_cala_yr2,320,0.5,1.3,0
lily;_cala_yr2,320,0.5,1.3,0
lily;_cala_yr2,320,0.5,1.3,0
lily;_cala_yr2,320,0.5,1.3,0
lily;_cala_yr3,0,0,0,0
lily;_cala_yr3,0,0,0,0
lily;_cala_yr3,0,0,0,0
lily;_cala_yr3,0,0,0,0
lily;_cala_yr3,10,0.01,0.1,0
lily;_cala_yr3,20,0.01,0.1,0
lily;_cala_yr3,30,0.01,0.2,0
lily;_cala_yr3,40,0.01,0.2,0
lily;_cala_yr3,60,0.04,0.3,0
lily;_cala_yr3,100,0.08,0.4,0
lily;_cala_yr3,150,0.17,0.5,0
lily;_cala_yr3,210,0.25,0.6,0
lily;_cala_yr3,280,0.35,0.8,0
lily;_cala_yr3,360,0.45,0.9,0
lily;_cala_yr3,450,0.55,1,0
lily;_cala_yr3,550,0.6,1.1,0
lily;_cala_yr3,640,0.65,1.2,0
lily;_cala_yr3,720,0.7,1.3,0
lily;_cala_yr3,790,0.7,1.4,0
lily;_cala_yr3,830,0.75,1.5,0
lily;_cala_yr3,850,0.75,1.6,0
lily;_cala_yr3,870,0.8,1.6,0
lily;_cala_yr3,890,0.8,1.7,0
lily;_cala_yr3,900,0.8,1.7,0
lily;_cala_yr4+,0,0,0,0
lily;_cala_yr4+,0,0,0,0
lily;_cala_yr4+,0,0,0,0
lily;_cala_yr4+,0,0,0,0
lily;_cala_yr4+,10,0.01,0.1,0
lily;_cala_yr4+,20,0.01,0.1,0
lily;_cala_yr4+,30,0.01,0.2,0
lily;_cala_yr4+,40,0.01,0.2,0
lily;_cala_yr4+,70,0.05,0.3,0
lily;_cala_yr4+,110,0.1,0.4,0
lily;_cala_yr4+,180,0.2,0.5,0
lily;_cala_yr4+,250,0.3,0.6,0
lily;_cala_yr4+,330,0.4,0.8,0
lily;_cala_yr4+,430,0.5,0.9,0
lily;_cala_yr4+,530,0.6,1,0
lily;_cala_yr4+,650,0.7,1.1,0
lily;_cala_yr4+,760,0.8,1.2,0
lily;_cala_yr4+,860,0.85,1.3,0
lily;_cala_yr4+,940,0.85,1.4,0
lily;_cala_yr4+,990,0.9,1.5,0
lily;_cala_yr4+,1010,0.9,1.6,0
lily;_cala_yr4+,1030,0.9,1.6,0
lily;_cala_yr4+,1060,0.95,1.7,0
lily;_cala_yr4+,1070,0.95,1.7,0
strawberry;_annual;2,400,0.15,0.1,0
strawberry;_annual;2,400,0.25,0.1,0
strawberry;_annual;2,400,0.4,0.1,0
strawberry;_annual;2,400,0.6,0.1,0
strawberry;_annual;2,400,0.65,0.1,0
strawberry;_annual;2,400,0.7,0.1,0
strawberry;_annual;2,400,0.7,0.1,0
strawberry;_annual;2,400,0.75,0.2,0
strawberry;_annual;2,400,0.75,0.2,0
strawberry;_annual;2,400,0.75,0.2,0
strawberry;_annual;2,400,0.75,0.2,0
strawberry;_annual;2,400,0.75,0.2,0
strawberry;_annual;2,400,0.15,0.1,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
strawberry;_annual;2,0,0,0,0
rye_and_hairy_vetch1,0,0,0,0
rye_and_hairy_vetch1,30,0.05,0.1,0
rye_and_hairy_vetch1,130,0.2,0.1,0
rye_and_hairy_vetch1,330,0.35,0.1,0
rye_and_hairy_vetch1,400,0.5,0.1,0
rye_and_hairy_vetch1,450,0.5,0.1,0
rye_and_hairy_vetch1,500,0.5,0.1,0
rye_and_hairy_vetch1,500,0.5,0.1,0
rye_and_hairy_vetch1,500,0.5,0.1,0
rye_and_hairy_vetch1,500,0.5,0.1,0
rye_and_hairy_vetch1,500,0.5,0.1,0
rye_and_hairy_vetch1,500,0.5,0.1,0
rye_and_hairy_vetch1,550,0.6,0.1,0
rye_and_hairy_vetch1,650,0.8,0.2,0
rye_and_hairy_vetch1,850,0.9,0.3,0
rye_and_hairy_vetch1,1200,0.95,0.4,0
rye_and_hairy_vetch1,1600,0.95,0.6,0
rye_and_hairy_vetch1,2000,0.95,0.7,0
rye_and_hairy_vetch1,0,0,0,0
rye_and_hairy_vetch1,0,0,0,0
rye_and_hairy_vetch1,0,0,0,0
rye_and_hairy_vetch1,0,0,0,0
rye_and_hairy_vetch1,0,0,0,0
rye_and_hairy_vetch1,0,0,0,0
grass;_cool_season13,3000,0.5,0.1,0
grass;_cool_season13,3500,0.6,0.1,0
grass;_cool_season13,4000,0.7,0.1,0
grass;_cool_season13,6000,0.9,0.1,0
grass;_cool_season13,7000,0.95,0.1,0
grass;_cool_season13,7000,0.95,0.1,0
grass;_cool_season13,7000,0.95,0.1,0
grass;_cool_season13,6500,0.9,0.1,0
grass;_cool_season13,6000,0.85,0.1,0
grass;_cool_season13,6000,0.85,0.1,0
grass;_cool_season13,6000,0.9,0.1,0
grass;_cool_season13,7000,0.95,0.1,0
grass;_cool_season13,7000,0.95,0.1,0
grass;_cool_season13,6500,0.9,0.1,0
grass;_cool_season13,6000,0.8,0.1,0
grass;_cool_season13,5500,0.75,0.1,0
grass;_cool_season13,5000,0.7,0.1,0
grass;_cool_season13,4500,0.65,0.1,0
grass;_cool_season13,4000,0.6,0.1,0
grass;_cool_season13,3500,0.55,0.1,0
grass;_cool_season13,3000,0.5,0.1,0
grass;_cool_season13,3000,0.5,0.1,0
grass;_cool_season13,3000,0.5,0.1,0
grass;_cool_season13,0,0,0,0
grama;_yr_1,0,0,0,0
grama;_yr_1,50,0.02,0.100239,0
grama;_yr_1,150,0.08,0.2,0
grama;_yr_1,300,0.14,0.3,0
grama;_yr_1,375,0.17,0.4,0
grama;_yr_1,390,0.2,0.5,0
grama;_yr_1,380,0.18,0.5,0
grama;_yr_1,370,0.16,0.5,0
grama;_yr_1,350,0.14,0.5,0
grama;_yr_1,340,0.13,0.5,0
grama;_yr_1,330,0.12,0.5,0
grama;_yr_1,320,0.11,0.5,0
grama;_yr_1,310,0.1,0.5,0
grama;_yr_1,300,0.1,0.5,0
grama;_yr_1,290,0.09,0.5,0
grama;_yr_1,280,0.09,0.5,0
grama;_yr_1,270,0.08,0.5,0
grama;_yr_1,260,0.08,0.5,0
grama;_yr_1,250,0.07,0.5,0
grama;_yr_1,240,0.07,0.5,0
grama;_yr_1,230,0.06,0.5,0
grama;_yr_1,220,0.06,0.5,0
grama;_yr_1,210,0.05,0.5,0
grama;_yr_1,200,0.05,0.5,0
turfgrass;_spring_se,0,0,0,0
turfgrass;_spring_se,10,0.05,0.05,0
turfgrass;_spring_se,30,0.2,0.1,0
turfgrass;_spring_se,70,0.35,0.1,0
turfgrass;_spring_se,160,0.45,0.1,0
turfgrass;_spring_se,230,0.8,0.1,0
turfgrass;_spring_se,320,0.8,0.1,0
turfgrass;_spring_se,440,0.8,0.1,0
turfgrass;_spring_se,550,0.8,0.1,0
turfgrass;_spring_se,690,0.8,0.1,0
turfgrass;_spring_se,920,0.8,0.1,0
turfgrass;_spring_se,1260,0.8,0.1,0
turfgrass;_spring_se,1610,0.8,0.1,0
turfgrass;_spring_se,1950,0.8,0.1,0
turfgrass;_spring_se,2300,0.8,0.1,0
turfgrass;_spring_se,2650,0.75,0.1,0
turfgrass;_spring_se,3000,0.7,0.1,0
turfgrass;_spring_se,2700,0.65,0.1,0
turfgrass;_spring_se,2430,0.65,0.1,0
turfgrass;_spring_se,2560,0.7,0.1,0
turfgrass;_spring_se,2720,0.75,0.1,0
turfgrass;_spring_se,2820,0.8,0.1,0
turfgrass;_spring_se,3040,0.8,0.1,0
turfgrass;_spring_se,3200,0.8,0.1,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,30,0.05,0.1,0
wheat;_winter_cover,120,0.2,0.2,0
wheat;_winter_cover,300,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,320,0.35,0.2,0
wheat;_winter_cover,340,0.4,0.5,0
wheat;_winter_cover,400,0.6,1,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
wheat;_winter_cover,0,0,0,0
ryegrass;_annual;_se,0,0,0,0
ryegrass;_annual;_se,10,0.01,0.1,0
ryegrass;_annual;_se,50,0.1,0.1,0
ryegrass;_annual;_se,90,0.15,0.1,0
ryegrass;_annual;_se,120,0.2,0.2,0
ryegrass;_annual;_se,140,0.2,0.2,0
ryegrass;_annual;_se,140,0.2,0.2,0
ryegrass;_annual;_se,140,0.2,0.2,0
ryegrass;_annual;_se,140,0.2,0.2,0
ryegrass;_annual;_se,160,0.25,0.2,0
ryegrass;_annual;_se,180,0.3,0.3,0
ryegrass;_annual;_se,220,0.35,0.3,0
ryegrass;_annual;_se,300,0.4,0.3,0
ryegrass;_annual;_se,400,0.5,0.3,0
ryegrass;_annual;_se,800,0.7,0.4,0
ryegrass;_annual;_se,1300,0.9,0.5,0
ryegrass;_annual;_se,1300,0.9,0.5,0
ryegrass;_annual;_se,1600,0.95,0.5,0
ryegrass;_annual;_se,1600,0.95,0.5,0
ryegrass;_annual;_se,0,0,0,0
ryegrass;_annual;_se,0,0,0,0
ryegrass;_annual;_se,0,0,0,0
ryegrass;_annual;_se,0,0,0,0
ryegrass;_annual;_se,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,50,0.1,0.1,0
oats;_fall_seeded_co,150,0.25,0.3,0
oats;_fall_seeded_co,300,0.45,0.7,0
oats;_fall_seeded_co,350,0.65,1.1,0
oats;_fall_seeded_co,400,0.7,1.3,0
oats;_fall_seeded_co,400,0.7,1.3,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
oats;_fall_seeded_co,0,0,0,0
alfalfa;_yr4_regrowt,3500,0.2,0.1,0
alfalfa;_yr4_regrowt,3500,0.6,0.2,0
alfalfa;_yr4_regrowt,3500,0.8,0.2,0
alfalfa;_yr4_regrowt,3500,0.95,0.2,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_regrowt,0,0,0,0
alfalfa;_yr4_senes_t,3500,0.1,0.1,0
alfalfa;_yr4_senes_t,2100,0.25,0.2,0
alfalfa;_yr4_senes_t,2200,0.4,0.2,0
alfalfa;_yr4_senes_t,2400,0.3,0.2,0
alfalfa;_yr4_senes_t,2600,0.2,0.2,0
alfalfa;_yr4_senes_t,2600,0.2,0.2,0
alfalfa;_yr4_senes_t,2600,0.2,0.2,0
alfalfa;_yr4_senes_t,2600,0.2,0.2,0
alfalfa;_yr4_senes_t,2600,0.2,0.1,0
alfalfa;_yr4_senes_t,2600,0.2,0.1,0
alfalfa;_yr4_senes_t,2600,0.2,0.1,0
alfalfa;_yr4_senes_t,2600,0.2,0.1,0
alfalfa;_yr4_senes_t,2600,0.2,0.1,0
alfalfa;_yr4_senes_t,2700,0.3,0.2,0
alfalfa;_yr4_senes_t,2900,0.45,0.2,0
alfalfa;_yr4_senes_t,3100,0.6,0.2,0
alfalfa;_yr4_senes_t,3300,0.8,0.2,0
alfalfa;_yr4_senes_t,3500,0.9,0.2,0
alfalfa;_yr4_senes_t,3500,0.95,0.2,0
alfalfa;_yr4_senes_t,0,0,0,0
alfalfa;_yr4_senes_t,0,0,0,0
alfalfa;_yr4_senes_t,0,0,0,0
alfalfa;_yr4_senes_t,0,0,0,0
alfalfa;_yr4_senes_t,0,0,0,0
bahiagrass;__not_har,960,0.7,0.1,0
bahiagrass;__not_har,960,0.701,0.100046,0
bahiagrass;__not_har,980,0.7,0.100368,0
bahiagrass;__not_har,1020,0.7,0.10122,0
bahiagrass;__not_har,1100,0.75,0.102802,0
bahiagrass;__not_har,1240,0.8,0.2,0
bahiagrass;__not_har,1440,0.85,0.2,0
bahiagrass;__not_har,1640,0.9,0.2,0
bahiagrass;__not_har,1780,0.953,0.2,0
bahiagrass;__not_har,1860,0.95,0.2,0
bahiagrass;__not_har,1900,0.95,0.2,0
bahiagrass;__not_har,1920,0.95,0.2,0
bahiagrass;__not_har,1920,0.95,0.2,0
bahiagrass;__not_har,1920,0.95,0.2,0
bahiagrass;__not_har,1900,0.95,0.2,0
bahiagrass;__not_har,1860,0.95,0.2,0
bahiagrass;__not_har,1780,0.953,0.2,0
bahiagrass;__not_har,1640,0.9,0.2,0
bahiagrass;__not_har,1440,0.85,0.2,0
bahiagrass;__not_har,1240,0.8,0.2,0
bahiagrass;__not_har,1100,0.75,0.102802,0
bahiagrass;__not_har,1020,0.7,0.10122,0
bahiagrass;__not_har,980,0.7,0.100368,0
bahiagrass;__not_har,960,0.701,0.100046,0
bermudagrass;_comm10,1600,0.8,0.1,0
bermudagrass;_comm10,1600,0.8,0.100007,0
bermudagrass;_comm10,1600,0.801,0.100055,0
